plotID,Year,siteID,domainID,decimalLatitude,decimalLongitude,nlcdClass,Habitat,I,N,NI,c8To0Concentration,c10To0Concentration,c11To0Concentration,lipid2OH10To0Concentration,c12To0Concentration,c13To0Concentration,lipid2OH12To0Concentration,lipid3OH12To0Concentration,c14To1Concentration,c14To0Concentration,i14To0Concentration,i15To0Concentration,aC15To0Concentration,c15To0Concentration,c15To1Concentration,lipid2OH14To0Concentration,lipid3OH14To0Concentration,i16To0Concentration,cis16To1n9Concentration,c16To1n7Concentration,c16To1Cis11Concentration,c16To0Concentration,lipid10Methyl16To0Concentration,i17To0Concentration,c17To1Concentration,cyclo17To0Concentration,c17To0Concentration,c17To0AnteisoConcentration,c17To1n7Concentration,lipid2OH16To0Concentration,lipid10Methyl17To0Concentration,lipid10Methyl17To1Concentration,c18To1n13Concentration,c18To3n6Concentration,cis18To2n912Concentration,cis18To1n9Concentration,trans18To1n9Concentration,trans18To2n912Concentration,c18To3n3Concentration,c18To1n11Concentration,c18To0Concentration,lipid10Methyl18To0Concentration,lipid10Methyl18To1Concentration,cyclo19To0Concentration,c19To0Concentration,c19To1Cis10Concentration,c20To4n6Concentration,c20To5n3Concentration,c20To3n6Concentration,c20To2Concentration,c20To1Concentration,c20To3n3Concentration,c20To0Concentration,c21To0Concentration,c22To2Concentration,c22To1n9Concentration,c22To0Concentration,c22To6CisConcentration,c23To0Concentration,c24To1Concentration,c24To0Concentration,totalLipidConcentration,d15N,organicd13C,nitrogenPercent,organicCPercent,CNratio,soilMoisture,soilInWaterpH
TOOL_005,2021,TOOL,D18,68.560148,-149.528532,dwarfScrub,Shrubland,,73.01666666,,NA,0,0,0.85,0,0,NA,NA,0,4.39,1.796666667,22.46333333,10.88,2.753333333,0,NA,NA,3.63,27.44,4.206666667,8.773333333,50.12,8.113333333,2.05,0,6.553333333,1.83,1.76,1.456666667,0,0.5,0.503333333,1.74,0,29.65666667,21.01333333,NA,NA,NA,33.03,NA,0.236666667,1.44,11.19666667,NA,0,3.893333333,1.766666667,2.133333333,1.15,0,NA,3.243333333,0.67,0.266666667,0,4.086666667,0,1.066666667,0,3.23,279.8733333,3.75,-23.405,0.156363636,3.5425,NA,9.676666667,4.95
TOOL_005,2017,TOOL,D18,68.560148,-149.528532,dwarfScrub,Shrubland,,23.66369048,,0,0,0,0,0,1.835,5.7875,0.34,0,14.075,3.4525,61.63,28.64,7.1825,0,0,0,26.615,81.1325,NA,25.2675,141.625,7.955,0,1.61,18.5525,11.6875,12.13,NA,0,49.045,NA,NA,0.215,65.0825,77.685,3.81,3.1225,17.7675,95.4375,19.52,7.4325,NA,1.045,NA,22.8475,3.1575,4.05,0,0,0,0,8.515,,0,0,17.5825,0,6.59,0,21.7325,874.15,3.876923077,-23.4,0.176923077,3.607666667,NA,3.366444444,5.378333333
HEAL_001,2021,HEAL,D19,63.88839,-149.20477,dwarfScrub,Shrubland,,92.1,,NA,0,0,2.103333333,0.546666667,0.723333333,NA,NA,0.666666667,6.34,2.516666667,36.43666667,17.45,5.143333333,0,NA,NA,8.546666667,38.81666667,6.816666667,13.51333333,86.60333333,21.61333333,3.886666667,0,9.69,3.786666667,3.803333333,3.223333333,0,3.036666667,1.313333333,4.173333333,0,68.91,52.67,NA,NA,NA,59.73333333,NA,2.163333333,2.3,21.96333333,NA,0,4.676666667,2.22,2.306666667,0,0,NA,6.243333333,1.56,0.87,0,5.54,0,1.223333333,0,4.8,517.9166667,7.069230769,-25.63636364,1.639230769,27.48454545,NA,5.916166667,4.526666667
HEAL_045,2021,HEAL,D19,63.875485,-149.21903,dwarfScrub,Shrubland,,48.81666666,,NA,0,0,2.395,0.87,0.1075,NA,NA,0.74,6.0225,2.7,40.135,21.3475,5.2025,0,NA,NA,9.3625,44.6675,7.1275,12.295,90.3675,28.8325,4.135,0,7.815,3.73,3.775,3.63,0,3.4225,1.75,4,0,85.79,72.385,NA,NA,NA,45.9125,NA,2.085,2.265,21.89,NA,0,2.6475,0.7675,1.6475,0.505,2.9625,NA,5.4625,1.35,0,0,5.4,0,1.45,0.0575,4.9575,561.9425,6.16,-24.65384615,0.928,16.17769231,NA,5.814625,5.1525
BLAN_032,2020,BLAN,D02,39.058572,-78.073305,shrubScrub,Shrubland,87,54.83333333,5,NA,0,0,0,0,0,NA,NA,0,0.755555556,0.6,7.775555556,4.994444444,0.501111111,0,NA,NA,2.641111111,5.213333333,NA,3.617777778,12.24888889,8.958888889,1.914444444,0,2.381111111,0.566666667,1.82,NA,0,0.408888889,NA,NA,0.034444444,3.9,5.511111111,NA,NA,NA,9.407777778,NA,2.248888889,NA,7.407777778,NA,NA,0.954444444,0.371111111,0.553333333,0,0.607777778,NA,0.561111111,0,0,0,0.364444444,0,0.107777778,0,0.373333333,86.78333333,3.637777778,-16.92444444,0.370888889,5.077333333,NA,0.1818,6.231111111
OAES_007,2018,OAES,D11,35.419991,-99.057264,shrubScrub,Shrubland,0.833333333,115.5535714,3.8,0,0,0,0,0.187777778,0,0.086666667,0,0,0.502222222,0.054444444,1.6,0.868888889,0.303333333,0,0,0,0.942222222,1.565555556,NA,1.118888889,2.973333333,1.578888889,0.372222222,0.047777778,0.67,0.074444444,0.851111111,NA,0,1.111111111,NA,NA,0.013333333,0.922222222,2.028888889,0.836666667,0,0.153333333,2.18,0.988333333,0.806666667,NA,0.714444444,NA,1.195,0.326666667,0.053333333,0.023333333,0,0.217777778,0.005,0.195555556,0,0,0,0.183333333,0,0,0.092222222,0.345555556,25.10333333,3.759259259,-27.30092593,0.052407407,1.450740741,26.39722222,0.133722222,8.363333333
OAES_009,2018,OAES,D11,35.420795,-99.050317,shrubScrub,Shrubland,0.5,77.29624542,5.5,0,0,0,0,0,0,0.08,0,0,0.34625,0.0675,1.5825,0.8225,0.16375,0,0.001666667,0,0.925,1.3575,NA,1.06625,2.87625,1.44375,0.4525,0.0475,0.57375,0.0825,0.80875,NA,0,1.08375,NA,NA,0,1.15625,2.02875,0.561666667,0,0.12,2.2875,0.91,0.8625,NA,0.8425,NA,1.081666667,0.25875,0.0375,0.05125,0,0.1925,0.003333333,0.1175,0,0,0,0.05875,0,0,0.05,0.30375,24.0125,4.110416667,-26.91770833,0.077291667,2.35625,29.99375,0.114611111,8.377777778
OAES_042,2018,OAES,D11,35.408887,-99.056266,shrubScrub,Shrubland,1,81.67261904,,0,0,0,0,0,0,0.09,0,0,0.332222222,0.062222222,1.723333333,0.845555556,0.221111111,0,0,0,0.924444444,1.528888889,NA,1.113333333,3.101111111,1.72,0.461111111,0.091111111,0.627777778,0.131111111,0.92,NA,0,1.231111111,NA,NA,0,1.118888889,2.107777778,0.695,0,0.161666667,2.306666667,1.018333333,0.875555556,NA,0.925555556,NA,1.356666667,0.234444444,0.034444444,0.025555556,0,0.171111111,0.008333333,0.105555556,0,0,0,0.111111111,0,0,0,0.182222222,25.44777778,3.531481481,-27.22222222,0.067407407,2.252407407,32.68333333,0.133444444,8.124444444
OAES_044,2018,OAES,D11,35.404309,-99.059225,shrubScrub,Shrubland,1,72.79407815,1,0,0,0,0,0,0,0.105,0,0,0.373333333,0.108888889,2.511111111,1.265555556,0.287777778,0,0,0,1.565555556,1.47,NA,1.135555556,3.566666667,2.155555556,0.86,0.096666667,0.681111111,0.186666667,1.278888889,NA,0,1.43,NA,NA,0,1.458888889,2.795555556,0.768333333,0,0.213333333,2.201111111,1.43,1.15,NA,1.977777778,NA,2.203333333,0.307777778,0.016666667,0.016666667,0,0.183333333,0.008333333,0.234444444,0,0,0,0.063333333,0,0,0,0.198888889,32.73,3.509722222,-27.22916667,0.066527778,2.200416667,32.35277778,0.178055556,7.608888889
YELL_002,2021,YELL,D12,44.932467,-110.634896,shrubScrub,Shrubland,0.5,120.4,1,NA,0,0,0,0.1,0,NA,NA,0,0.957777778,0.706666667,5.617777778,5.673333333,0.567777778,0,NA,NA,2.506666667,6.685555556,1.162222222,2.935555556,10.70888889,6.145555556,1.306666667,0,3.357777778,0.447777778,1.578888889,0.614444444,0,0.598888889,0.931111111,0.884444444,0.021111111,3.531111111,4.942222222,NA,NA,NA,9.568888889,NA,1.622222222,0.535555556,4.834444444,NA,0,0.628888889,0.202222222,0.037777778,0.081111111,0.374444444,NA,0.792222222,0,0,0,0.817777778,0,0.097777778,0.011111111,0.683333333,82.24333333,1.445,-22.1,0.9285,18.5775,NA,0.203333333,6.165555556
YELL_002,2020,YELL,D12,44.932467,-110.634896,shrubScrub,Shrubland,0.5,56.65,1,NA,0,0,0,0.043333333,0,NA,NA,0,0.948333333,0.703333333,5.958333333,6.061666667,0.463333333,0,NA,NA,2.676666667,8.045,NA,3.308333333,10.36166667,7.196666667,1.475,0,3.315,0.44,1.675,NA,0,0.648333333,NA,NA,0.055,3.021666667,5.893333333,NA,NA,NA,10.00666667,NA,1.75,NA,5.28,NA,NA,0.65,0.201666667,0.101666667,0.301666667,0.253333333,NA,0.548333333,0,0,0,0.675,0,0.183333333,0,0.805,83.03333333,0.70625,-21.815,0.93,16.9455,NA,0.096090909,6.146666667
YELL_003,2021,YELL,D12,44.954777,-110.533202,shrubScrub,Shrubland,0.5,47.08333333,0.5,NA,0,0,0,0.118888889,0,NA,NA,0,0.861111111,0.556666667,5.027777778,5.013333333,0.485555556,0,NA,NA,2.333333333,5.736666667,0.943333333,2.198888889,9.326666667,5.521111111,1.188888889,0,3.006666667,0.377777778,1.514444444,0.598888889,0,0.616666667,1.217777778,0.694444444,0,2.457777778,4.206666667,NA,NA,NA,7.453333333,NA,1.384444444,0.405555556,3.924444444,NA,0,0.47,0.107777778,0.064444444,0.016666667,0.371111111,NA,0.704444444,0.016666667,0,0,0.76,0,0.076666667,0.013333333,0.625555556,70.38111111,0.990384615,-21.89642857,0.929423077,17.41178571,NA,0.151333333,6.332222222
YELL_003,2020,YELL,D12,44.954777,-110.533202,shrubScrub,Shrubland,,37,0.5,NA,0,0,0.045,0.095,0,NA,NA,0.053333333,1.036666667,0.748333333,6.626666667,6.481666667,0.556666667,0,NA,NA,3.123333333,9.985,NA,3.565,12.065,8.238333333,1.676666667,0,4.293333333,0.5,2.1,NA,0,0.83,NA,NA,0,3.631666667,7.215,NA,NA,NA,11.19833333,NA,1.935,NA,5.491666667,NA,NA,0.596666667,0.21,0.075,0.24,0.326666667,NA,0.606666667,0,0,0,0.838333333,0,0.226666667,0.018333333,0.945,95.56166667,1.116666667,-21.94166667,0.929166667,17.67083333,NA,0.089916667,6.388333333
YELL_005,2021,YELL,D12,44.948383,-110.631377,shrubScrub,Shrubland,0.5,38.49166667,0.5,NA,0,0,0,0.066666667,0,NA,NA,0,0.627777778,0.43,3.747777778,4.017777778,0.428888889,0,NA,NA,1.677777778,3.94,0.682222222,1.67,7.587777778,4.342222222,0.912222222,0,2.27,0.326666667,1.115555556,0.454444444,0,0.41,0.631111111,0.557777778,0.041111111,2.456666667,3.073333333,NA,NA,NA,4.778888889,NA,1.167777778,0.278888889,3.626666667,NA,0,0.393333333,0.088888889,0.014444444,0.175555556,0.12,NA,0.551111111,0,0,0,0.521111111,0,0.031111111,0,0.482222222,53.67777778,1.116666667,-21.94166667,0.929166667,17.67083333,NA,0.120222222,6.48
YELL_005,2020,YELL,D12,44.948383,-110.631377,shrubScrub,Shrubland,1,53.79166667,0.5,NA,0,0,0,0,0,NA,NA,0,0.913333333,0.711666667,5.651666667,6.005,0.506666667,0,NA,NA,2.506666667,8.24,NA,3.576666667,10.58333333,7.106666667,1.331666667,0,3.311666667,0.47,1.655,NA,0,0.613333333,NA,NA,0.021666667,4.293333333,6.098333333,NA,NA,NA,9.438333333,NA,1.83,NA,5.601666667,NA,NA,0.648333333,0.201666667,0.07,0.343333333,0.228333333,NA,0.541666667,0.031666667,0,0,0.775,0,0.183333333,0,0.821666667,84.29333333,1.116666667,-21.94166667,0.929166667,17.67083333,NA,0.070333333,6.426666667
YELL_051,2021,YELL,D12,44.954277,-110.541571,shrubScrub,Shrubland,0.5,140.7333333,1.5,NA,0,0,0,0.191666667,0,NA,NA,0,0.923333333,0.685,5.295,5.845,0.55,0,NA,NA,2.178333333,3.286666667,0.65,1.508333333,10.21,4.838333333,1.245,0,3.498333333,0.476666667,1.445,0.57,0,0.508333333,0.898333333,0.515,0.09,2.138333333,2.888333333,NA,NA,NA,5.106666667,NA,1.565,0.295,6.473333333,NA,0,0.561666667,0.105,0.166666667,0.116666667,0.133333333,NA,0.935,0,0.021666667,0,0.858333333,0,0.053333333,0,0.616666667,67.42833333,0.966666667,-22.025,0.946666667,18.30666667,NA,0.186,6.121666667
YELL_051,2020,YELL,D12,44.954277,-110.541571,shrubScrub,Shrubland,2.875,165.1666667,2.95,NA,0,0,0.04,0.173333333,0,NA,NA,0.123333333,1.723333333,1.538333333,9.97,9.563333333,0.9,0,NA,NA,4.005,14.56833333,NA,6.801666667,18.11666667,11.67333333,2.303333333,0,6.521666667,0.863333333,2.76,NA,0.028333333,1.115,NA,NA,0,7.546666667,11.24833333,NA,NA,NA,22.08333333,NA,3.313333333,NA,10.69666667,NA,NA,1.326666667,0.431666667,0.276666667,0.348333333,0.671666667,NA,0.87,0.113333333,0,0,1.096666667,0.02,0.273333333,0.015,0.986666667,154.0966667,0.966666667,-22.025,0.946666667,18.30666667,NA,0.152333333,6.411666667
MOAB_001,2017,MOAB,D13,38.257569,-109.413674,shrubScrub,Shrubland,0.5,11.35,,49.22666667,0,0,0.205555556,0.005555556,0,0,1.918888889,0.148888889,0.211111111,2.26,2.502222222,1.621111111,0.19,0,0,0,1.133333333,7.432222222,NA,1.001111111,7.1,0.672222222,0,0,4.43,0,14.76111111,NA,0,4.854444444,NA,NA,0,0.941111111,4.272222222,1.393333333,0.282222222,0.463333333,4.78,2.662222222,0.761111111,NA,2.018888889,NA,0.408888889,0.053333333,0,0,0,0.125555556,0,0.173333333,,0,0,0.463333333,0,0.04,0,0.42,118.9377778,2.51300813,-27.16260163,0.815365854,16.81219512,22.47192982,0.043764706,8.328333333
MOAB_002,2017,MOAB,D13,38.210793,-109.414698,shrubScrub,Shrubland,,12.80416667,,0,0,0,0.161111111,0,0.032222222,0,1.735555556,0.234444444,0.057777778,1.966666667,1.773333333,1.072222222,0.045555556,0,0.232222222,0.103333333,1.224444444,3.713333333,NA,0.851111111,4.514444444,0.457777778,0,0,2.074444444,0.086666667,16.13888889,NA,0,2.602222222,NA,NA,0,0.694444444,2.627777778,0.235555556,0,0.327777778,2.647777778,1.738888889,0.77,NA,1.291111111,NA,0.908888889,0.038888889,0,0,0,0.018888889,0,0.258888889,,0,0,0.574444444,0,0.02,0,0.593333333,51.82444444,2.554545455,-27.15225225,0.813636364,16.66027027,22.5,0.041111111,8.010833333
MOAB_004,2017,MOAB,D13,38.233269,-109.397418,shrubScrub,Shrubland,,25.34166667,,130.1622222,0,0,0.19,0,0.075555556,0.126666667,1.958888889,0,0.236666667,2.246666667,2.456666667,1.643333333,0.342222222,0,0,0.15,1.126666667,7.181111111,NA,0.793333333,6.872222222,0.48,0,0,4.212222222,0,15.91666667,NA,0,4.271111111,NA,NA,0,1.612222222,4.573333333,0.803333333,0.185555556,0.718888889,4.802222222,2.246666667,0.738888889,NA,1.845555556,NA,0.638888889,0.072222222,0.075555556,0,0,0.093333333,0,0.263333333,,0,0,0.517777778,0,0.056666667,0,0.433333333,200.1111111,1.00483871,-27.06370968,1.223064516,30.94419355,25.89672131,0.042555556,7.968333333
MOAB_005,2017,MOAB,D13,38.21093,-109.403726,shrubScrub,Shrubland,,25.125,,57.19,0,0,0.218,0.066,0,0,3.158,0,0.095,3.731,2.728,1.728,0.174,0,0,0.234,1.581,6.741,NA,0.952,7.247,0.705,0,0,5.447,0.112,14.911,NA,0,5.747,NA,NA,0,2.057,4.365,1.597,0,0.548,4.499,1.966,0.907,NA,3.015,NA,0.126,0.012,0,0,0,0.09,0,0.071,,0,0,0.088,0,0.019,0,0.2,132.327,0.975,-27.05,1.225,31.52,26.05,0.044444444,8.261666667
MOAB_006,2017,MOAB,D13,38.236381,-109.406596,shrubScrub,Shrubland,0.75,11.87857143,,141.5777778,0,0,0,0.06,0,0,1.047777778,0,0.272222222,1.218888889,2.095555556,1.532222222,0.271111111,0,0,0.143333333,1.121111111,5.501111111,NA,0.994444444,5.507777778,0.405555556,0,0,3.09,0,16.21,NA,0,2.837777778,NA,NA,0,0.78,3.421111111,0.601111111,0.236666667,0.217777778,4.062222222,2.207777778,0.52,NA,1.767777778,NA,0.138888889,0.058888889,0.022222222,0,0,0.073333333,0,0.331111111,,0,0,0.662222222,0,0.056666667,0,0.652222222,199.7022222,0.970930233,-27.28823529,0.635232558,15.53141176,22.17301587,0.032833333,7.906666667
NIWO_041,2021,NIWO,D13,40.05035,-105.582964,shrubScrub,Shrubland,,182.6666667,0.5,NA,0,0,0,0.118333333,0,NA,NA,0.056666667,1.133333333,0.515,9.003333333,5.85,0.55,0,NA,NA,3.19,7.93,1.423333333,3.301666667,14.13833333,7.328333333,1.765,0.183333333,6.423333333,0.441666667,1.985,1.861666667,0,0.731666667,1.431666667,1.863333333,0.055,3.786666667,8.075,NA,NA,NA,16.36833333,NA,1.721666667,1.455,10.78833333,NA,0,0.351666667,0.146666667,0.293333333,0.906666667,0,NA,0.775,0.071666667,0,0.098333333,1.086666667,0,0.198333333,0,0.835,118.22,5.358394161,-26.27218045,0.505839416,5.651804511,12.07222222,0.152833333,5.141666667
NIWO_041,2020,NIWO,D13,40.05035,-105.582964,shrubScrub,Shrubland,,150.8166667,0.5,NA,0,0,0.318333333,0.333333333,0,NA,NA,0.048333333,1.736666667,0.641666667,10.14333333,6.021666667,0.84,0,NA,NA,4.146666667,11.13166667,NA,4.726666667,21.53666667,8.556666667,2.048333333,0.29,5.538333333,0.751666667,2.306666667,NA,0,1.18,NA,NA,0.095,11.40166667,14.89,NA,NA,NA,21.125,NA,1.8,NA,11.87333333,NA,NA,0.585,0.298333333,0.18,0.206666667,0.586666667,NA,2.083333333,0.291666667,0.035,0,3.846666667,0.02,0.821666667,0.04,3.305,155.755,5.301459854,-26.47067669,0.520364964,5.766390977,12.01111111,0.585333333,5.278333333
NIWO_041,2019,NIWO,D13,40.05035,-105.582964,shrubScrub,Shrubland,,181.9666667,0.5,NA,0,0,0.045,0.071666667,0,NA,NA,0.03,1.031666667,0.495,7.923333333,5.18,0.593333333,0,NA,NA,3.108333333,8.12,NA,3.318333333,13.31333333,7.148333333,1.861666667,0,4.746666667,0.638333333,2.096666667,NA,0,0.875,NA,NA,0.36,7.536666667,10.01333333,NA,NA,NA,18.93666667,NA,1.431666667,NA,8.361666667,NA,NA,0,0.163333333,0.026666667,0.266666667,0.246666667,NA,0.483333333,0.031666667,0,0,0.73,0,0.18,0,0.636666667,109.9933333,5.177272727,-26.32898551,0.490227273,5.938550725,12.12777778,0.233166667,5.18
JORN_001,2017,JORN,D14,32.60493,-106.802046,shrubScrub,Shrubland,,30.54166667,,0,0,0,0,0,0,0,0,0.058888889,0.251111111,0,0.81,0.472222222,0,0,0,0,0.572222222,0.583333333,NA,0.035555556,1.846666667,0.196666667,0,0,0.63,0,0,NA,0,0.998888889,NA,NA,0,0,0.728888889,0.073333333,0,0,0.612222222,1.602222222,0.314444444,NA,0.694444444,NA,0.146666667,0,0,0,0,0,0,0.088888889,,0,0,0.144444444,0,0,0,0.516666667,11.37777778,1.436585366,-28.01097561,1.077195122,18.05658537,19.21052632,0.041111111,7.828888889
JORN_002,2017,JORN,D14,32.611356,-106.826155,shrubScrub,Shrubland,0.5,19.25,,0,0,0,0,0,0,0,0,0,0.435555556,0,1.18,0.741111111,0.106666667,0,0,0,0.895555556,0.982222222,NA,1.736666667,2.766666667,0.354444444,0,0.051111111,1.115555556,0.11,0,NA,0,1.492222222,NA,NA,0,0,1.161111111,0.087777778,0,0,1.071111111,1.355555556,0.536666667,NA,0.78,NA,0.263333333,0.028888889,0,0,0,0,0,0.156666667,,0,0,0.27,0,0.042222222,0,0.627777778,18.34444444,1.297560976,-28.03614458,1.142073171,19.16542169,19.46666667,0.033888889,7.665555556
JORN_003,2017,JORN,D14,32.600614,-106.838099,shrubScrub,Shrubland,0.5,22.0757215,,0,0,0,0,0,0,0,0,0.138,0.577,0,1.236,0.65,0.056,0,0,0,0.883,0.828,NA,1.593,3.079,0.328,0,0,1.528,0,0,NA,0,2.067,NA,NA,0,0,1.393,0.176,0,0,1.179,1.413,0.504,NA,0.994,NA,0.353,0.023,0,0,0,0,0,0.132,,0,0,0.167,0,0,0,0.43,19.729,1.384615385,-28.03076923,1.103076923,18.53769231,19.3,0.033277778,8.536666667
JORN_004,2017,JORN,D14,32.630328,-106.86076,shrubScrub,Shrubland,,35.52857143,,0,0,0,0,0,0,0,0,0.064444444,0.488888889,0,1.162222222,0.622222222,0.09,0,0,0,0.81,1.611111111,NA,0.101111111,3.004444444,0.376666667,0,0,1.317777778,0,0.112222222,NA,0,2.116666667,NA,NA,0,0,1.145555556,0.504444444,0,0,1.148888889,1.375555556,0.606666667,NA,0.785555556,NA,0.202222222,0,0,0,0,0,0,0.118888889,,0,0,0.065555556,0,0,0,0.453333333,18.28666667,1.425714286,-28.04782609,1.087714286,18.35434783,19.2,0.034166667,8.306666667
JORN_005,2017,JORN,D14,32.575696,-106.803388,shrubScrub,Shrubland,0.5,39.13856838,,0,0,0,0,0,0,0,0,0.066666667,0.256666667,0,0.896666667,0.483333333,0,0,0,0,0.614444444,0.811111111,NA,0.075555556,2.354444444,0.211111111,0,0,1.315555556,0,0,NA,0,1.725555556,NA,NA,0,0,0.855555556,0.185555556,0,0,0.844444444,1.422222222,0.423333333,NA,0.73,NA,0.135555556,0,0,0,0,0,0,0.038888889,,0,0,0.07,0,0,0,0.37,13.88444444,1.411428571,-28.00985915,1.100571429,18.12859155,19.06060606,0.038666667,8.306666667
JORN_006,2017,JORN,D14,32.590562,-106.82446,shrubScrub,Shrubland,,46.94126985,,0,0,0,0,0,0.067777778,0,0,0,0.597777778,0,1.595555556,0.901111111,0.07,0,0,0,1.057777778,1.977777778,NA,1.382222222,3.635555556,0.435555556,0,0.053333333,1.613333333,0.072222222,0.168888889,NA,0,2.265555556,NA,NA,0,0.15,1.837777778,0.574444444,0,0,1.688888889,1.723333333,0.667777778,NA,0.874444444,NA,0.725555556,0.038888889,0,0,0,0,0,0.165555556,,0,0,0.215555556,0,0.078888889,0,0.751111111,25.39222222,1.394366197,-28.04782609,1.107323944,19.24971014,19.64375,0.035055556,8.225555556
JORN_042,2017,JORN,D14,32.590028,-106.840435,shrubScrub,Shrubland,,36.30535714,,0,0,0,0,0,0,0,0,0.135555556,0.545555556,0,1.265555556,0.676666667,0.027777778,0,0,0,0.842222222,1.072222222,NA,1.165555556,2.935555556,0.281111111,0,0,1.361111111,0,0,NA,0,1.915555556,NA,NA,0,0,1.384444444,0.277777778,0,0,1.35,1.376666667,0.576666667,NA,1.022222222,NA,0.493333333,0,0,0,0,0,0,0.102222222,,0,0,0.242222222,0,0,0,0.504444444,19.55555556,1.354285714,-27.98873239,1.084,17.59338028,19.1030303,0.030333333,8.407777778
JORN_044,2017,JORN,D14,32.589481,-106.841383,shrubScrub,Shrubland,2.75,81.85416666,,0,0,0,0,0,0,0,0,0,0.756666667,0,1.504444444,0.841111111,0.032222222,0,0,0,0.967777778,1.336666667,NA,2.901111111,3.627777778,0.388888889,0,0,1.944444444,0,0,NA,0,2.464444444,NA,NA,0,0,1.666666667,0.27,0,0,1.538888889,1.426666667,0.548888889,NA,0.953333333,NA,0.65,0,0,0,0,0,0,0.097777778,,0,0,0.211111111,0,0,0,0.421111111,24.55222222,-0.720325203,-27.54112903,1.83097561,46.77814516,25.86446281,0.033333333,8.49
JORN_045,2017,JORN,D14,32.592144,-106.84334,shrubScrub,Shrubland,0.5,88.51304945,,0,0,0,0,0,0,0,0,0.23,0.678888889,0,1.538888889,0.702222222,0.114444444,0,0,0,0.942222222,1.268888889,NA,1.287777778,3.366666667,0.332222222,0,0,1.546666667,0,0,NA,0,2.197777778,NA,NA,0,0,1.596666667,0.428888889,0,0,1.471111111,1.476666667,0.607777778,NA,1.557777778,NA,0.305555556,0,0,0,0,0,0,0.253333333,,0,0,0.342222222,0,0,0,0.484444444,22.72666667,-0.40462963,-27.37592593,1.803796296,45.8237037,25.28425926,0.028277778,8.37
SRER_001,2021,SRER,D14,31.862142,-110.818853,shrubScrub,Shrubland,3.819444444,58.06666667,,NA,0,0,0,0.088888889,0,NA,NA,0,0.281111111,0.057777778,2.508888889,1.003333333,0.214444444,0,NA,NA,1.741111111,0.668888889,0.074444444,0.343333333,4.281111111,1.65,0.86,0,0.74,0.147777778,0.975555556,0.438888889,0,0.38,0.792222222,0.162222222,0,0.231111111,1.472222222,NA,NA,NA,0.96,NA,0.94,0.045555556,2.082222222,NA,0,0,0,0,0.04,0,NA,0.176666667,0,0,0,0.146666667,0,0,0,0.171111111,23.66333333,2.130952381,-26.82698413,0.506349206,13.34670635,20.47579365,0.052944444,6.057777778
SRER_001,2020,SRER,D14,31.862142,-110.818853,shrubScrub,Shrubland,2.75,40.975,,NA,0,0,0,0,0,NA,NA,0,0.34,0.126666667,3.086666667,1.34,0.253333333,0,NA,NA,1.913333333,1.76,NA,1.183333333,5.306666667,2.063333333,1,0,1.146666667,0.266666667,1.16,NA,0,0.34,NA,NA,0,1.13,3.76,NA,NA,NA,3.066666667,NA,1.393333333,NA,2.47,NA,NA,0.093333333,0,0,0,0,NA,0.2,0,0,0,0.09,0,0,0,0.103333333,33.58333333,2.194047619,-26.79761905,0.504404762,13.29309524,20.36190476,0.025666667,7.58
SRER_002,2021,SRER,D14,31.870334,-110.856598,shrubScrub,Shrubland,2.75,94.775,,NA,0,0,0,0.022222222,0,NA,NA,0,0.15,0,1.137777778,0.49,0.05,0,NA,NA,0.761111111,0.256666667,0,0.122222222,2.802222222,1.027777778,0.454444444,0,0.563333333,0.027777778,0.435555556,0.205555556,0,0.098888889,0.402222222,0.032222222,0,0.126666667,0.41,NA,NA,NA,0.276666667,NA,0.481111111,0.01,0.772222222,NA,0,0,0,0,0.017777778,0,NA,0.071111111,0,0,0,0.032222222,0,0,0,0.064444444,11.29,2.096759259,-26.83611111,0.513425926,13.59592593,20.53888889,0.020166667,6.895555556
SRER_002,2020,SRER,D14,31.870334,-110.856598,shrubScrub,Shrubland,0.5,35.41666667,,NA,0,0,0,0,0,NA,NA,0,0.04,0,0.943333333,0.416666667,0,0,NA,NA,0.683333333,0.62,NA,0.32,2.236666667,1.11,0.386666667,0,0.493333333,0.04,0.4,NA,0,0.11,NA,NA,0,0.286666667,1.106666667,NA,NA,NA,0.826666667,NA,0.52,NA,0.783333333,NA,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,11.32,2.045833333,-26.84305556,0.522083333,13.69291667,20.50138889,0.008333333,6.62
SRER_003,2021,SRER,D14,31.840609,-110.917189,shrubScrub,Shrubland,,76.93333333,,NA,0,0,0,0.048888889,0,NA,NA,0,0.077777778,0,0.8,0.344444444,0.038888889,0,NA,NA,0.55,0.141111111,0,0.042222222,2.476666667,0.764444444,0.343333333,0,0.385555556,0.014444444,0.291111111,0.226666667,0,0.042222222,0.318888889,0.012222222,0,0.031111111,0.237777778,NA,NA,NA,0.126666667,NA,0.324444444,0,0.612222222,NA,0,0,0,0,0,0,NA,0.034444444,0,0,0,0.015555556,0,0,0,0.014444444,8.311111111,2.132936508,-26.82619048,0.506428571,13.3418254,20.45873016,0.020833333,6.881111111
